"CR246207","Brazil",280.2
"CR246208","Brazil",211.44
"CR246209","Brazil",318.62
"CR246210","Brazil",293.38
"CR246211","Brazil",278.38
"CR246212","Brazil",207.62
"CR246213","Brazil",179.65
"CR246214","Brazil",223
"CR246215","Brazil",282.42
"CR246216","Brazil",294.96
"CR246217","Brazil",172.19
"CR246218","Brazil",163.1
"CR246219","Brazil",165.13
"CR246220","Brazil",229.78
"CR246221","Brazil",218.57
"CR246222","Brazil",215.92
"CR246223","Brazil",211.75
"CR246224","Brazil",319.83
"CR246225","Brazil",310.38
"CR246240","Brazil",84.68
"CR246241","Brazil",66.71
"CR247177","Brazil",815.72
"CR247178","Brazil",804.28
"CR247179","Brazil",804.87
"CR247180","Brazil",771.5
"CR247181","Brazil",740.19
"CR247182","Brazil",698.36
"CR247183","Brazil",575.29
"CR247184","Brazil",674.89
"CR247185","Brazil",271.09
"CR247186","Brazil",377.18
"CR247187","Brazil",557.15
"CR247188","Brazil",664.57
"CR247189","Brazil",658.55
"CR247190","Brazil",618.8
"CR247191","Brazil",701.72
"CR247192","Brazil",658.45
"CR247193","Brazil",692.54
"CR247194","Brazil",693.17
"CR247195","Brazil",668.6
"CR247196","Brazil",603.83
"CR247197","Brazil",480.09
"CR247198","Brazil",535.88
"CR247199","Brazil",487.52
"CR247200","Brazil",441.04
"CR247201","Brazil",377.4
"CR247202","Brazil",274.02
"CR247203","Brazil",319.11
"CR247204","Brazil",309.85
"CR247205","Brazil",261.6
"CR247206","Brazil",287.81
"CR247207","Brazil",292.95
"CR247208","Brazil",221.47
"CR247209","Brazil",267.11
"CR247210","Brazil",223
"CR247211","Brazil",191.74
"CR247212","Brazil",147.53
"CR247213","Brazil",169.08
"CR247214","Brazil",176
"CR247215","Brazil",289.37
"CR247216","Brazil",177.73
"CR247217","Brazil",132.56
"CR247218","Brazil",142.45
"CR247219","Brazil",158.74
"CR247220","Brazil",264.71
"CR247221","Brazil",342.29
"CR247222","Brazil",338.22
"CR247223","Brazil",303.74
"CR247224","Brazil",300.28
"CR247225","Brazil",280.82
"CR247239","Brazil",199.4
"CR247240","Brazil",73.89
"CR247241","Brazil",92.23
"CR248176","Brazil",511.2
"CR248177","Brazil",711.99
"CR248178","Brazil",698.85
"CR248179","Brazil",715.18
"CR248180","Brazil",756.08
"CR248181","Brazil",774.3
"CR248182","Brazil",744.99
"CR248183","Brazil",575.08
"CR248184","Brazil",434.49
"CR248185","Brazil",282.8
"CR248186","Brazil",601.45
"CR248187","Brazil",635.87
"CR248188","Brazil",668.12
"CR248189","Brazil",610.62
"CR248190","Brazil",585.06
"CR248191","Brazil",590.99
"CR248192","Brazil",614.03
"CR248193","Brazil",598.51
"CR248194","Brazil",592.26
"CR248195","Brazil",593.99
"CR248196","Brazil",529.06
"CR248197","Brazil",458.66
"CR248198","Brazil",500.85
"CR248199","Brazil",408.48
"CR248200","Brazil",398.97
"CR248201","Brazil",439.76
"CR248202","Brazil",323.43
"CR248203","Brazil",295.86
"CR248204","Brazil",301.23
"CR248205","Brazil",281.8
"CR248206","Brazil",249.18
"CR248207","Brazil",224.21
"CR248208","Brazil",240.33
"CR248209","Brazil",220.69
"CR248210","Brazil",170.28
"CR248211","Brazil",172.63
"CR248212","Brazil",165.74
"CR248213","Brazil",206.48
"CR248214","Brazil",207.45
"CR248215","Brazil",185.94
"CR248216","Brazil",146.14
"CR248217","Brazil",128.41
"CR248218","Brazil",211.46
"CR248219","Brazil",159.09
"CR248220","Brazil",186.63
"CR248221","Brazil",298.6
"CR248222","Brazil",317.27
"CR248223","Brazil",324.96
"CR248224","Brazil",345.66
"CR248225","Brazil",287.74
"CR248238","Brazil",31.32
"CR248239","Brazil",154.32
"CR248240","Brazil",67.67
"CR248241","Brazil",72.84
"CR248242","Brazil",194.76
"CR249176","Brazil",540.39
"CR249177","Brazil",278.05
"CR249178","Brazil",690.08
"CR249179","Brazil",510.63
"CR249180","Brazil",603.38
"CR249181","Brazil",638.88
"CR249182","Brazil",694.38
"CR249183","Brazil",542.98
"CR249184","Brazil",502.99
"CR249185","Brazil",291.24
"CR249186","Brazil",518.12
"CR249187","Brazil",594.15
"CR249188","Brazil",709.76
"CR249189","Brazil",558.22
"CR249190","Brazil",623.17
"CR249191","Brazil",639.02
"CR249192","Brazil",604.41
"CR249193","Brazil",516.92
"CR249194","Brazil",528.53
"CR249195","Brazil",528.33
"CR249196","Brazil",487.27
"CR249197","Brazil",440.49
"CR249198","Brazil",426.7
"CR249199","Brazil",491.01
"CR249200","Brazil",458.64
"CR249201","Brazil",410.41
"CR249202","Brazil",403.67
"CR249203","Brazil",367.65
"CR249204","Brazil",251.61
"CR249205","Brazil",284.3
"CR249206","Brazil",221.57
"CR249207","Brazil",214.13
"CR249208","Brazil",269.79
"CR249209","Brazil",189.16
"CR249210","Brazil",144.79
"CR249211","Brazil",198.79
"CR249212","Brazil",202.72
"CR249213","Brazil",236.74
"CR249214","Brazil",204.12
"CR249215","Brazil",159.34
"CR249216","Brazil",126.77
"CR249217","Brazil",136.17
"CR249218","Brazil",168.27
"CR249219","Brazil",135.73
"CR249220","Brazil",176.2
"CR249221","Brazil",211.21
"CR249222","Brazil",371.22
"CR249223","Brazil",322.15
"CR249224","Brazil",248.66
"CR249225","Brazil",209.01
"CR249226","Brazil",283.94
"CR249227","Brazil",301.09
"CR249237","Brazil",52.13
"CR249238","Brazil",52.03
"CR249239","Brazil",44.09
"CR249240","Brazil",71.99
"CR249241","Brazil",72.17
"CR249242","Brazil",192.83
"CR249243","Brazil",182.08
"CR250175","Brazil",668.67
"CR250176","Brazil",755.24
"CR250177","Brazil",728.31
"CR250178","Brazil",697.62
"CR250179","Brazil",652.53
"CR250180","Brazil",675.2
"CR250181","Brazil",630.89
"CR250182","Brazil",551.87
"CR250183","Brazil",551.68
"CR250184","Brazil",320.97
"CR250185","Brazil",227.44
"CR250186","Brazil",474.31
"CR250187","Brazil",489.5
"CR250188","Brazil",532.55
"CR250189","Brazil",564.97
"CR250190","Brazil",540.85
"CR250191","Brazil",538.34
"CR250192","Brazil",561.43
"CR250193","Brazil",502.34
"CR250194","Brazil",455.18
"CR250195","Brazil",503.39
"CR250196","Brazil",493.56
"CR250197","Brazil",394.14
"CR250198","Brazil",371.08
"CR250199","Brazil",396.37
"CR250200","Brazil",472.29
"CR250201","Brazil",466.41
"CR250202","Brazil",447.88
"CR250203","Brazil",359.09
"CR250204","Brazil",279.68
"CR250205","Brazil",280.1
"CR250206","Brazil",291.56
"CR250207","Brazil",222.24
"CR250208","Brazil",169.49
"CR250209","Brazil",135.07
"CR250210","Brazil",156.12
"CR250211","Brazil",161.06
"CR250212","Brazil",203.94
"CR250213","Brazil",190.7
"CR250214","Brazil",221.85
"CR250215","Brazil",193.96
"CR250216","Brazil",156.14
"CR250217","Brazil",137.19
"CR250218","Brazil",151.57
"CR250219","Brazil",139.96
"CR250220","Brazil",196.67
"CR250221","Brazil",252.21
"CR250222","Brazil",328.21
"CR250223","Brazil",202.24
"CR250224","Brazil",225.05
"CR250225","Brazil",189.46
"CR250226","Brazil",142.25
"CR250227","Brazil",161.41
"CR250228","Brazil",277.97
"CR250236","Brazil",263.7
"CR250237","Brazil",113.73
"CR250238","Brazil",40.98
"CR250239","Brazil",55.04
"CR250240","Brazil",79.95
"CR250241","Brazil",178.6
"CR250242","Brazil",68.24
"CR250243","Brazil",31.53
"CR251176","Brazil",865.24
"CR251177","Brazil",887.62
"CR251178","Brazil",803.46
"CR251179","Brazil",675.05
"CR251180","Brazil",689.69
"CR251181","Brazil",649.81
"CR251182","Brazil",547.32
"CR251183","Brazil",532.66
"CR251184","Brazil",367.56
"CR251185","Brazil",105.08
"CR251186","Brazil",505.34
"CR251187","Brazil",544.28
"CR251188","Brazil",594.38
"CR251189","Brazil",485.59
"CR251190","Brazil",441.88
"CR251191","Brazil",464.65
"CR251192","Brazil",470.15
"CR251193","Brazil",440.46
"CR251194","Brazil",444.06
"CR251195","Brazil",455.11
"CR251196","Brazil",415
"CR251197","Brazil",373.7
"CR251198","Brazil",362.25
"CR251199","Brazil",332.42
"CR251200","Brazil",369.35
"CR251201","Brazil",372.62
"CR251202","Brazil",293.11
"CR251203","Brazil",305.2
"CR251204","Brazil",301.04
"CR251205","Brazil",296.9
"CR251206","Brazil",279.79
"CR251207","Brazil",280.13
"CR251208","Brazil",217.17
"CR251209","Brazil",119.64
"CR251210","Brazil",180.44
"CR251211","Brazil",202.17
"CR251212","Brazil",195.38
"CR251213","Brazil",261.23
"CR251214","Brazil",172.81
"CR251215","Brazil",125.22
"CR251216","Brazil",150.04
"CR251217","Brazil",210.84
"CR251218","Brazil",176.89
"CR251219","Brazil",140.91
"CR251220","Brazil",170.03
"CR251221","Brazil",263.68
"CR251222","Brazil",197.15
"CR251223","Brazil",246.47
"CR251224","Brazil",321.94
"CR251225","Brazil",346.95
"CR251226","Brazil",323.89
"CR251227","Brazil",241.91
"CR251228","Brazil",333.88
"CR251231","Brazil",411.12
"CR251232","Brazil",461.65
"CR251236","Brazil",370.84
"CR251237","Brazil",269.39
"CR251238","Brazil",29.92
"CR251239","Brazil",143.04
"CR251240","Brazil",119.84
"CR251241","Brazil",62.15
"CR251242","Brazil",53.43
"CR251243","Brazil",37.21
"CR252176","Brazil",972.25
"CR252177","Brazil",944.44
"CR252178","Brazil",902.67
"CR252179","Brazil",690.35
"CR252180","Brazil",665.28
"CR252181","Brazil",619.66
"CR252182","Brazil",595.63
"CR252183","Brazil",477.86
"CR252184","Brazil",396.28
"CR252185","Brazil",131.04
"CR252186","Brazil",468.9
"CR252187","Brazil",509.82
"CR252188","Brazil",512.32
"CR252189","Brazil",440.52
"CR252190","Brazil",382.7
"CR252191","Brazil",414.95
"CR252192","Brazil",410.01
"CR252193","Brazil",412.9
"CR252194","Brazil",447.89
"CR252195","Brazil",415.18
"CR252196","Brazil",408.73
"CR252197","Brazil",404.22
"CR252198","Brazil",399.69
"CR252199","Brazil",381.99
"CR252200","Brazil",492.22
"CR252201","Brazil",264.96
"CR252202","Brazil",288.33
"CR252203","Brazil",278.64
"CR252204","Brazil",306.92
"CR252205","Brazil",273.93
"CR252206","Brazil",264.9
"CR252207","Brazil",255.81
"CR252208","Brazil",224.2
"CR252209","Brazil",121.27
"CR252210","Brazil",150.99
"CR252211","Brazil",209.64
"CR252212","Brazil",236.46
"CR252213","Brazil",285.7
"CR252214","Brazil",302.83
"CR252215","Brazil",157.39
"CR252216","Brazil",163.82
"CR252217","Brazil",194.82
"CR252218","Brazil",167.64
"CR252219","Brazil",179.41
"CR252220","Brazil",160.71
"CR252221","Brazil",177.75
"CR252222","Brazil",166.85
"CR252223","Brazil",385.14
"CR252224","Brazil",386.43
"CR252225","Brazil",377.35
"CR252226","Brazil",348.68
"CR252227","Brazil",414.94
"CR252228","Brazil",405.86
"CR252229","Brazil",443.86
"CR252230","Brazil",440.68
"CR252231","Brazil",437.71
"CR252232","Brazil",402.07
"CR252235","Brazil",347.83
"CR252236","Brazil",350.8
"CR252237","Brazil",296.99
"CR252238","Brazil",49.45
"CR252239","Brazil",123.38
"CR252240","Brazil",160.88
"CR252241","Brazil",131.18
"CR252242","Brazil",144.5
"CR252243","Brazil",68.38
"CR252244","Brazil",122.21
"CR253176","Brazil",982.06
"CR253177","Brazil",943.04
"CR253178","Brazil",941.56
"CR253179","Brazil",887.48
"CR253180","Brazil",772.77
"CR253181","Brazil",751.94
"CR253182","Brazil",745.76
"CR253183","Brazil",481.62
"CR253184","Brazil",240.09
"CR253185","Brazil",355
"CR253186","Brazil",512.65
"CR253187","Brazil",517.67
"CR253188","Brazil",540.46
"CR253189","Brazil",388.39
"CR253190","Brazil",382.73
"CR253191","Brazil",418.04
"CR253192","Brazil",463.44
"CR253193","Brazil",447.47
"CR253194","Brazil",427.23
"CR253195","Brazil",389.04
"CR253196","Brazil",382.48
"CR253197","Brazil",385.53
"CR253198","Brazil",408.78
"CR253199","Brazil",386.39
"CR253200","Brazil",323.2
"CR253201","Brazil",343.52
"CR253202","Brazil",308.35
"CR253203","Brazil",284.63
"CR253204","Brazil",264.97
"CR253205","Brazil",232.81
"CR253206","Brazil",247.89
"CR253207","Brazil",235.13
"CR253208","Brazil",169.11
"CR253209","Brazil",126.73
"CR253210","Brazil",173.33
"CR253211","Brazil",184.2
"CR253212","Brazil",151.57
"CR253213","Brazil",132.43
"CR253214","Brazil",138.44
"CR253215","Brazil",151.84
"CR253216","Brazil",206.33
"CR253217","Brazil",203.83
"CR253218","Brazil",178.03
"CR253219","Brazil",157.96
"CR253220","Brazil",154.39
"CR253221","Brazil",190.44
"CR253222","Brazil",188.49
"CR253223","Brazil",295.97
"CR253224","Brazil",342.94
"CR253225","Brazil",436.25
"CR253226","Brazil",398.38
"CR253227","Brazil",406.43
"CR253228","Brazil",451.41
"CR253229","Brazil",453.02
"CR253230","Brazil",477.12
"CR253231","Brazil",477.14
"CR253232","Brazil",423.7
"CR253233","Brazil",476
"CR253234","Brazil",311.71
"CR253235","Brazil",371.6
"CR253236","Brazil",247.59
"CR253237","Brazil",321.36
"CR253238","Brazil",128.62
"CR253239","Brazil",51.03
"CR253240","Brazil",237.28
"CR253241","Brazil",150.36
"CR253242","Brazil",87.02
"CR253243","Brazil",71.68
"CR253244","Brazil",162.59
"CR253245","Brazil",110.21
"CR254176","Brazil",893.68
"CR254177","Brazil",935.1
"CR254178","Brazil",960.6
"CR254179","Brazil",819.28
"CR254180","Brazil",806.36
"CR254181","Brazil",786.23
"CR254182","Brazil",670.58
"CR254183","Brazil",504.75
"CR254184","Brazil",182.17
"CR254185","Brazil",481.87
"CR254186","Brazil",552.12
"CR254187","Brazil",559.05
"CR254188","Brazil",435.88
"CR254189","Brazil",347.35
"CR254190","Brazil",365.34
"CR254191","Brazil",378.89
"CR254192","Brazil",431.75
"CR254193","Brazil",438.46
"CR254194","Brazil",419.22
"CR254195","Brazil",337.49
"CR254196","Brazil",327.72
"CR254197","Brazil",295.98
"CR254198","Brazil",293.68
"CR254199","Brazil",279.11
"CR254200","Brazil",289.95
"CR254201","Brazil",272.05
"CR254202","Brazil",276.78
"CR254203","Brazil",262.86
"CR254204","Brazil",258.28
"CR254205","Brazil",196.65
"CR254206","Brazil",192.38
"CR254207","Brazil",253.09
"CR254208","Brazil",231.02
"CR254209","Brazil",190.19
"CR254210","Brazil",208.01
"CR254211","Brazil",142.55
"CR254212","Brazil",142.55
"CR254213","Brazil",129.56
"CR254214","Brazil",141.89
"CR254215","Brazil",152.13
"CR254216","Brazil",141.72
"CR254217","Brazil",173.75
"CR254218","Brazil",176.69
"CR254219","Brazil",156.24
"CR254220","Brazil",177.9
"CR254221","Brazil",150.58
"CR254222","Brazil",179.23
"CR254223","Brazil",175.06
"CR254224","Brazil",266.89
"CR254225","Brazil",364.69
"CR254226","Brazil",415.39
"CR254227","Brazil",450.42
"CR254228","Brazil",460.71
"CR254229","Brazil",435.07
"CR254230","Brazil",479.26
"CR254231","Brazil",461.31
"CR254232","Brazil",458.28
"CR254233","Brazil",489.95
"CR254234","Brazil",384.31
"CR254235","Brazil",413.41
"CR254236","Brazil",321.42
"CR254237","Brazil",155.52
"CR254238","Brazil",169.52
"CR254239","Brazil",227.67
"CR254240","Brazil",297.85
"CR254241","Brazil",169.64
"CR254242","Brazil",270.55
"CR254243","Brazil",104.96
"CR254244","Brazil",209
"CR254245","Brazil",195.14
"CR254246","Brazil",138.02
"CR254247","Brazil",178.69
"CR254248","Brazil",142.81
"CR255175","Brazil",466.22
"CR255176","Brazil",924.52
"CR255177","Brazil",937.6
"CR255178","Brazil",972.47
"CR255179","Brazil",806.39
"CR255180","Brazil",729.54
"CR255181","Brazil",791.18
"CR255182","Brazil",658.93
"CR255183","Brazil",582.4
"CR255184","Brazil",216.82
"CR255185","Brazil",576.15
"CR255186","Brazil",590.69
"CR255187","Brazil",610.89
"CR255188","Brazil",437.94
"CR255189","Brazil",328.56
"CR255190","Brazil",356.87
"CR255191","Brazil",379.08
"CR255192","Brazil",351.3
"CR255193","Brazil",478.5
"CR255194","Brazil",453.6
"CR255195","Brazil",256.81
"CR255196","Brazil",219.03
"CR255197","Brazil",229.48
"CR255198","Brazil",222.87
"CR255199","Brazil",231.54
"CR255200","Brazil",233.76
"CR255201","Brazil",271.62
"CR255202","Brazil",243.43
"CR255203","Brazil",242.89
"CR255204","Brazil",221.78
"CR255205","Brazil",252.44
"CR255206","Brazil",206.14
"CR255207","Brazil",222.87
"CR255208","Brazil",163.69
"CR255209","Brazil",201.75
"CR255210","Brazil",202.22
"CR255211","Brazil",171.61
"CR255212","Brazil",160.81
"CR255213","Brazil",142.07
"CR255214","Brazil",147.49
"CR255215","Brazil",113.5
"CR255216","Brazil",107.75
"CR255217","Brazil",90.98
"CR255218","Brazil",120.7
"CR255219","Brazil",164.67
"CR255220","Brazil",155.05
"CR255221","Brazil",174.38
"CR255222","Brazil",184.98
"CR255223","Brazil",212.76
"CR255224","Brazil",218.78
"CR255225","Brazil",340.85
"CR255226","Brazil",459.81
"CR255227","Brazil",459.91
"CR255228","Brazil",460.1
"CR255229","Brazil",501.9
"CR255230","Brazil",462.01
"CR255231","Brazil",505.74
"CR255232","Brazil",437.32
"CR255233","Brazil",521.65
"CR255234","Brazil",445.11
"CR255235","Brazil",434.77
"CR255236","Brazil",239.03
"CR255237","Brazil",168.97
"CR255238","Brazil",332.61
"CR255239","Brazil",345.25
"CR255240","Brazil",201.51
"CR255241","Brazil",186.53
"CR255242","Brazil",329.13
"CR255243","Brazil",262.64
"CR255244","Brazil",171.64
"CR255245","Brazil",147.19
"CR255246","Brazil",96.92
"CR255247","Brazil",124.95
"CR256173","Brazil",533.73
"CR256174","Brazil",883.91
"CR256175","Brazil",884.47
"CR256176","Brazil",935.33
"CR256177","Brazil",929.02
"CR256178","Brazil",942.46
"CR256179","Brazil",943.69
"CR256180","Brazil",944.16
"CR256181","Brazil",860.3
"CR256182","Brazil",605.65
"CR256183","Brazil",332.07
"CR256184","Brazil",395.35
"CR256185","Brazil",607.32
"CR256186","Brazil",656.98
"CR256187","Brazil",621.81
"CR256188","Brazil",418.01
"CR256189","Brazil",381.02
"CR256190","Brazil",381.72
"CR256191","Brazil",404.51
"CR256192","Brazil",415.32
"CR256193","Brazil",507.99
"CR256194","Brazil",513.07
"CR256195","Brazil",250.44
"CR256196","Brazil",258.84
"CR256197","Brazil",315.09
"CR256198","Brazil",235.03
"CR256199","Brazil",243.42
"CR256200","Brazil",317.43
"CR256201","Brazil",313.6
"CR256202","Brazil",292.79
"CR256203","Brazil",298.34
"CR256204","Brazil",238.96
"CR256205","Brazil",238.07
"CR256206","Brazil",277.57
"CR256207","Brazil",350.63
"CR256208","Brazil",180.17
"CR256209","Brazil",182.96
"CR256210","Brazil",241.91
"CR256211","Brazil",204.87
"CR256212","Brazil",155.9
"CR256213","Brazil",153.67
"CR256214","Brazil",136.54
"CR256215","Brazil",145.16
"CR256216","Brazil",138.02
"CR256217","Brazil",127.59
"CR256218","Brazil",151.41
"CR256219","Brazil",176.6
"CR256220","Brazil",146.87
"CR256221","Brazil",168.91
"CR256222","Brazil",176.98
"CR256223","Brazil",163.52
"CR256224","Brazil",254.8
"CR256225","Brazil",433.02
"CR256226","Brazil",458.5
"CR256227","Brazil",461.15
"CR256228","Brazil",458.78
"CR256229","Brazil",491.94
"CR256230","Brazil",518.43
"CR256231","Brazil",458.53
"CR256232","Brazil",444.67
"CR256233","Brazil",375.45
"CR256234","Brazil",467.58
"CR256235","Brazil",471.24
"CR256236","Brazil",453.83
"CR256237","Brazil",326.29
"CR256238","Brazil",304.2
"CR256239","Brazil",357.14
"CR256240","Brazil",230.11
"CR256241","Brazil",166.72
"CR256242","Brazil",222.64
"CR256243","Brazil",307.89
"CR256244","Brazil",144.96
"CR256245","Brazil",72.36
"CR256246","Brazil",39.79
"CR257172","Brazil",220.78
"CR257173","Brazil",583.12
"CR257174","Brazil",865.78
"CR257175","Brazil",890.38
"CR257176","Brazil",937.66
"CR257177","Brazil",932.78
"CR257178","Brazil",941.63
"CR257179","Brazil",863.97
"CR257180","Brazil",744.86
"CR257181","Brazil",419.51
"CR257182","Brazil",330.76
"CR257183","Brazil",336.22
"CR257184","Brazil",690.49
"CR257185","Brazil",697.18
"CR257186","Brazil",603.8
"CR257187","Brazil",555.68
"CR257188","Brazil",503.49
"CR257189","Brazil",410.97
"CR257190","Brazil",386.47
"CR257191","Brazil",396.11
"CR257192","Brazil",419.8
"CR257193","Brazil",524.2
"CR257194","Brazil",539.27
"CR257195","Brazil",230.17
"CR257196","Brazil",285.02
"CR257197","Brazil",233.87
"CR257198","Brazil",282.95
"CR257199","Brazil",369.08
"CR257200","Brazil",330.16
"CR257201","Brazil",415.83
"CR257202","Brazil",366.46
"CR257203","Brazil",342.14
"CR257204","Brazil",283.06
"CR257205","Brazil",257.35
"CR257206","Brazil",288.61
"CR257207","Brazil",283.04
"CR257208","Brazil",198.5
"CR257209","Brazil",222.71
"CR257210","Brazil",206.03
"CR257211","Brazil",228.65
"CR257212","Brazil",170.22
"CR257213","Brazil",166.22
"CR257214","Brazil",141.54
"CR257215","Brazil",114.58
"CR257216","Brazil",133.83
"CR257217","Brazil",176.74
"CR257218","Brazil",177.54
"CR257219","Brazil",231.18
"CR257220","Brazil",157.33
"CR257221","Brazil",154.51
"CR257222","Brazil",225.37
"CR257223","Brazil",372.55
"CR257224","Brazil",447.34
"CR257225","Brazil",404.63
"CR257226","Brazil",458.17
"CR257227","Brazil",431.06
"CR257228","Brazil",427.11
"CR257229","Brazil",472.72
"CR257230","Brazil",506.67
"CR257231","Brazil",274
"CR257232","Brazil",281.02
"CR257233","Brazil",394.1
"CR257234","Brazil",217.46
"CR257235","Brazil",438.75
"CR257236","Brazil",370.92
"CR257237","Brazil",328.56
"CR257238","Brazil",399.35
"CR257239","Brazil",344.17
"CR257240","Brazil",173.46
"CR257241","Brazil",161.72
"CR257242","Brazil",249.46
"CR257243","Brazil",123.9
"CR257244","Brazil",38.46
"CR258172","Brazil",222.8
"CR258173","Brazil",220.24
"CR258174","Brazil",445.07
"CR258175","Brazil",742.95
"CR258176","Brazil",868.46
"CR258177","Brazil",881.92
"CR258178","Brazil",757.38
"CR258179","Brazil",515.49
"CR258180","Brazil",258.02
"CR258181","Brazil",233.13
"CR258182","Brazil",363.16
"CR258183","Brazil",427.74
"CR258184","Brazil",568.32
"CR258185","Brazil",709.77
"CR258186","Brazil",730.74
"CR258187","Brazil",651.91
"CR258188","Brazil",529.81
"CR258189","Brazil",404.47
"CR258190","Brazil",373.56
"CR258191","Brazil",367.09
"CR258192","Brazil",505.28
"CR258193","Brazil",528.04
"CR258194","Brazil",645.62
"CR258195","Brazil",292.91
"CR258196","Brazil",293.57
"CR258197","Brazil",308.48
"CR258198","Brazil",365.4
"CR258199","Brazil",385
"CR258200","Brazil",332.63
"CR258201","Brazil",371.6
"CR258202","Brazil",232.74
"CR258203","Brazil",179.06
"CR258204","Brazil",189.5
"CR258205","Brazil",232.1
"CR258206","Brazil",147.89
"CR258207","Brazil",127.64
"CR258208","Brazil",174.05
"CR258209","Brazil",173.62
"CR258210","Brazil",184.94
"CR258211","Brazil",196.95
"CR258212","Brazil",171.02
"CR258213","Brazil",168.58
"CR258214","Brazil",143.31
"CR258215","Brazil",95.45
"CR258216","Brazil",127.52
"CR258217","Brazil",166.08
"CR258218","Brazil",192.24
"CR258219","Brazil",216.94
"CR258220","Brazil",219.31
"CR258221","Brazil",292.9
"CR258222","Brazil",458.86
"CR258223","Brazil",456.99
"CR258224","Brazil",460.22
"CR258225","Brazil",328.72
"CR258226","Brazil",431.63
"CR258227","Brazil",425.41
"CR258228","Brazil",434.38
"CR258229","Brazil",476.22
"CR258230","Brazil",512.65
"CR258231","Brazil",431.1
"CR258232","Brazil",415.2
"CR258233","Brazil",456.51
"CR258234","Brazil",383.35
"CR258235","Brazil",396.86
"CR258236","Brazil",241.29
"CR258237","Brazil",38.62
"CR258238","Brazil",242.35
"CR258239","Brazil",415.92
"CR258240","Brazil",218.27
"CR258241","Brazil",195.13
"CR258242","Brazil",143.31
"CR258243","Brazil",43.26
"CR258244","Brazil",30.29
"CR259175","Brazil",205.8
"CR259176","Brazil",273.98
"CR259177","Brazil",274.21
"CR259178","Brazil",237.49
"CR259179","Brazil",242.88
"CR259180","Brazil",199.37
"CR259181","Brazil",394.13
"CR259182","Brazil",250.63
"CR259183","Brazil",363.42
"CR259184","Brazil",402.64
"CR259185","Brazil",496.75
"CR259186","Brazil",616.12
"CR259187","Brazil",614.36
"CR259188","Brazil",599
"CR259189","Brazil",508.7
"CR259190","Brazil",479.28
"CR259191","Brazil",488.12
"CR259192","Brazil",365.99
"CR259193","Brazil",229.16
"CR259194","Brazil",459.21
"CR259195","Brazil",490.12
"CR259196","Brazil",419.83
"CR259197","Brazil",352.38
"CR259198","Brazil",378.49
"CR259199","Brazil",332.68
"CR259200","Brazil",342.39
"CR259201","Brazil",317.68
"CR259202","Brazil",219.22
"CR259203","Brazil",169.97
"CR259204","Brazil",183.46
"CR259205","Brazil",155.8
"CR259206","Brazil",148.82
"CR259207","Brazil",162.11
"CR259208","Brazil",226.63
"CR259209","Brazil",205.11
"CR259210","Brazil",185.74
"CR259211","Brazil",174.02
"CR259212","Brazil",179.92
"CR259213","Brazil",188.52
"CR259214","Brazil",152.66
"CR259215","Brazil",142.42
"CR259216","Brazil",212.9
"CR259217","Brazil",186.48
"CR259218","Brazil",245.66
"CR259219","Brazil",305.23
"CR259220","Brazil",354.54
"CR259221","Brazil",451.62
"CR259222","Brazil",373.66
"CR259223","Brazil",461.5
"CR259224","Brazil",459.47
"CR259225","Brazil",312.52
"CR259226","Brazil",410.25
"CR259227","Brazil",445.88
"CR259228","Brazil",479.42
"CR259229","Brazil",472.6
"CR259230","Brazil",490.5
"CR259231","Brazil",512.35
"CR259232","Brazil",505.66
"CR259233","Brazil",483.44
"CR259234","Brazil",291.16
"CR259235","Brazil",386.84
"CR259236","Brazil",300.91
"CR259237","Brazil",80.74
"CR259238","Brazil",110.38
"CR259239","Brazil",197.69
"CR259240","Brazil",306.81
"CR259241","Brazil",76.46
"CR259242","Brazil",40.25
"CR259243","Brazil",28
"CR260176","Brazil",172.71
"CR260177","Brazil",205.46
"CR260178","Brazil",176.13
"CR260179","Brazil",281.72
"CR260180","Brazil",305.11
"CR260181","Brazil",467.18
"CR260182","Brazil",226.35
"CR260183","Brazil",420.65
"CR260184","Brazil",353.84
"CR260185","Brazil",429.88
"CR260186","Brazil",534.75
"CR260187","Brazil",515.53
"CR260188","Brazil",517.06
"CR260189","Brazil",587.28
"CR260190","Brazil",454.42
"CR260191","Brazil",497.53
"CR260192","Brazil",451.16
"CR260193","Brazil",386.27
"CR260194","Brazil",666.2
"CR260195","Brazil",643.64
"CR260196","Brazil",473.72
"CR260197","Brazil",411.26
"CR260198","Brazil",351.94
"CR260199","Brazil",303.4
"CR260200","Brazil",223.16
"CR260201","Brazil",133.76
"CR260202","Brazil",139.3
"CR260203","Brazil",141.37
"CR260204","Brazil",129.82
"CR260205","Brazil",130.2
"CR260206","Brazil",154.02
"CR260207","Brazil",230.59
"CR260208","Brazil",275.78
"CR260209","Brazil",210.19
"CR260210","Brazil",179.14
"CR260211","Brazil",171.12
"CR260212","Brazil",194.06
"CR260213","Brazil",198.09
"CR260214","Brazil",192.76
"CR260215","Brazil",183
"CR260216","Brazil",211.56
"CR260217","Brazil",187.06
"CR260218","Brazil",347.61
"CR260219","Brazil",172.81
"CR260220","Brazil",296.26
"CR260221","Brazil",433.32
"CR260222","Brazil",412.74
"CR260223","Brazil",408.61
"CR260224","Brazil",441.16
"CR260225","Brazil",370.3
